"type","version","basic__name","basic__rune__isrune","basic__rune__tier","basic__rune__type","basic__gold__base","basic__gold__total","basic__gold__sell","basic__gold__purchasable","basic__group","basic__description","basic__colloq","basic__plaintext","basic__consumed","basic__stacks","basic__depth","basic__consumeOnFull","basic__specialRecipe","basic__inStore","basic__hideFromAll","basic__requiredChampion","basic__requiredAlly","basic__stats__FlatHPPoolMod","basic__stats__rFlatHPModPerLevel","basic__stats__FlatMPPoolMod","basic__stats__rFlatMPModPerLevel","basic__stats__PercentHPPoolMod","basic__stats__PercentMPPoolMod","basic__stats__FlatHPRegenMod","basic__stats__rFlatHPRegenModPerLevel","basic__stats__PercentHPRegenMod","basic__stats__FlatMPRegenMod","basic__stats__rFlatMPRegenModPerLevel","basic__stats__PercentMPRegenMod","basic__stats__FlatArmorMod","basic__stats__rFlatArmorModPerLevel","basic__stats__PercentArmorMod","basic__stats__rFlatArmorPenetrationMod","basic__stats__rFlatArmorPenetrationModPerLevel","basic__stats__rPercentArmorPenetrationMod","basic__stats__rPercentArmorPenetrationModPerLevel","basic__stats__FlatPhysicalDamageMod","basic__stats__rFlatPhysicalDamageModPerLevel","basic__stats__PercentPhysicalDamageMod","basic__stats__FlatMagicDamageMod","basic__stats__rFlatMagicDamageModPerLevel","basic__stats__PercentMagicDamageMod","basic__stats__FlatMovementSpeedMod","basic__stats__rFlatMovementSpeedModPerLevel","basic__stats__PercentMovementSpeedMod","basic__stats__rPercentMovementSpeedModPerLevel","basic__stats__FlatAttackSpeedMod","basic__stats__PercentAttackSpeedMod","basic__stats__rPercentAttackSpeedModPerLevel","basic__stats__rFlatDodgeMod","basic__stats__rFlatDodgeModPerLevel","basic__stats__PercentDodgeMod","basic__stats__FlatCritChanceMod","basic__stats__rFlatCritChanceModPerLevel","basic__stats__PercentCritChanceMod","basic__stats__FlatCritDamageMod","basic__stats__rFlatCritDamageModPerLevel","basic__stats__PercentCritDamageMod","basic__stats__FlatBlockMod","basic__stats__PercentBlockMod","basic__stats__FlatSpellBlockMod","basic__stats__rFlatSpellBlockModPerLevel","basic__stats__PercentSpellBlockMod","basic__stats__FlatEXPBonus","basic__stats__PercentEXPBonus","basic__stats__rPercentCooldownMod","basic__stats__rPercentCooldownModPerLevel","basic__stats__rFlatTimeDeadMod","basic__stats__rFlatTimeDeadModPerLevel","basic__stats__rPercentTimeDeadMod","basic__stats__rPercentTimeDeadModPerLevel","basic__stats__rFlatGoldPer10Mod","basic__stats__rFlatMagicPenetrationMod","basic__stats__rFlatMagicPenetrationModPerLevel","basic__stats__rPercentMagicPenetrationMod","basic__stats__rPercentMagicPenetrationModPerLevel","basic__stats__FlatEnergyRegenMod","basic__stats__rFlatEnergyRegenModPerLevel","basic__stats__FlatEnergyPoolMod","basic__stats__rFlatEnergyModPerLevel","basic__stats__PercentLifeStealMod","basic__stats__PercentSpellVampMod","basic__maps__1","basic__maps__8","basic__maps__10","basic__maps__12","data__|","data__|__name","data__|__description","data__|__colloq","data__|__plaintext","data__|__requiredChampion","data__|__specialRecipe","data__|__stacks","data__|__consumed","data__|__consumeOnFull","data__|__inStore","data__|__hideFromAll","data__|__from__001","data__|__from__002","data__|__from__003","data__|__from__004","data__|__from__005","data__|__from__006","data__|__into__001","data__|__into__002","data__|__into__003","data__|__into__004","data__|__into__005","data__|__into__006","data__|__into__007","data__|__into__008","data__|__into__009","data__|__into__010","data__|__into__011","data__|__into__012","data__|__into__013","data__|__into__014","data__|__into__015","data__|__into__016","data__|__into__017","data__|__into__018","data__|__into__019","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__gold__base","data__|__gold__purchasable","data__|__gold__total","data__|__gold__sell","data__|__tags__001","data__|__tags__002","data__|__tags__003","data__|__tags__004","data__|__tags__005","data__|__tags__006","data__|__tags__007","data__|__tags__008","data__|__tags__009","data__|__tags__010","data__|__tags__011","data__|__tags__012","data__|__tags__013","data__|__maps__11","data__|__maps__12","data__|__maps__21","data__|__maps__22","data__|__stats__PercentAttackSpeedMod","data__|__stats__FlatPhysicalDamageMod","data__|__stats__PercentLifeStealMod","data__|__effect__Effect1Amount","data__|__effect__Effect2Amount","data__|__effect__Effect3Amount","data__|__effect__Effect4Amount","data__|__effect__Effect5Amount","data__|__effect__Effect6Amount","data__|__effect__Effect7Amount","data__|__effect__Effect8Amount","data__|__effect__Effect9Amount","data__|__effect__Effect10Amount","data__|__effect__Effect11Amount","data__|__effect__Effect12Amount","data__|__effect__Effect13Amount","data__|__effect__Effect14Amount","data__|__effect__Effect15Amount","data__|__effect__Effect16Amount","data__|__effect__Effect17Amount","data__|__effect__Effect18Amount","data__|__stats__FlatSpellBlockMod","data__|__stats__FlatArmorMod","data__|__stats__FlatMPPoolMod","data__|__stats__FlatMagicDamageMod","data__|__stats__FlatCritChanceMod","data__|__stats__PercentMovementSpeedMod","data__|__stats__FlatHPPoolMod","data__|__stats__FlatHPRegenMod","data__|__depth","data__|__stats__FlatMovementSpeedMod","groups__id","groups__MaxGroupOwnable","tree__header","tree__tags__001","tree__tags__002","tree__tags__003","tree__tags__004","tree__tags__005","tree__tags__006","tree__tags__007","tree__tags__008","tree__tags__009","tree__tags__010"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1056","Doran's Ring","<mainText><stats><attention>15</attention> Ability Power<br><attention>70</attention> Health</stats><br><li><passive>Focus:</passive> Attacks deal an additional <magicDamage>5 physical damage</magicDamage> to minions. <li><passive>Siphon:</passive> Killing a minion restores <scaleMana>6 Mana</scaleMana>. If you can't gain Mana, restore <healing>3 Health</healing> instead.</mainText><br>",";dring","Good starting item for casters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1056.png","item0.png","item","96","96","48","48","400","True","400","160","Health","Lane","ManaRegen","SpellDamage","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","15","","","70","","","","ItemGroupSwapToSummonerHeal","-1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1057","Negatron Cloak","<mainText><stats><attention>50</attention> Magic Resist</stats></mainText><br>",";","Moderately increases Magic Resist","","","","","","","","1033","","","","","","3091","3001","3222","4401","","","","","","","","","","","","","","","","1057.png","item0.png","item","144","96","48","48","450","True","900","630","SpellBlock","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","50","","","","","","","","2","","ItemGroupSwapToSummonerSmite","-1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1058","Needlessly Large Rod","<mainText><stats><attention>60</attention> Ability Power</stats></mainText><br>",";nlr","Greatly increases Ability Power","","","","","","","","","","","","","","3003","3089","4403","4628","","","","","","","","","","","","","","","","1058.png","item0.png","item","192","96","48","48","1250","True","1250","875","SpellDamage","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","ItemGroupSwapToSummonerTeleport","-1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1082","Dark Seal","<mainText><stats><attention>15</attention> Ability Power<br><attention>40</attention> Health</stats><br><li><passive>Glory:</passive> Gain 2 stacks for a champion kill or 1 stack for an assist (up to 10 stacks total). Lose 5 stacks on death.<li><passive>Dread:</passive> Grants <scaleAP>4 Ability Power</scaleAP> per stack of <passive>Glory</passive>.<br><br><rules>Obtained <passive>Glory</passive> stacks are preserved between this item and <rarityLegendary>Mejai's Soulstealer</rarityLegendary>.</rules></mainText><br>",";Noxian","Provides Ability Power and Mana.  Increases in power as you kill enemies.","","","","","","","","","","","","","","3041","","","","","","","","","","","","","","","","","","","1082.png","item0.png","item","240","96","48","48","350","True","350","140","Health","SpellDamage","Lane","","","","","","","","","","","True","False","False","False","","","","","","","","","","","","","","","","","","","","","","","","","15","","","40","","","","JungleEnchantments","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1083","Cull","<mainText><stats><attention>7</attention> Attack Damage</stats><br><li>Attacks restore <healing>3 Health</healing> per hit.<li><passive>Reap:</passive> Killing a lane minion grants <goldGain>1</goldGain> additional gold. Killing 100 lane minions grants an additional <goldGain>350</goldGain> bonus gold immediately and disables <passive>Reap</passive>.<br></mainText><br>",";dblade","Provides damage and Life Steal on hit - Killing minions grant bonus Gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1083.png","item0.png","item","288","96","48","48","450","True","450","180","Damage","LifeSteal","Lane","","","","","","","","","","","True","False","False","False","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","JungleItems","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2003","Health Potion","<mainText><stats></stats><active>Active - Consume:</active> Drink the potion to restore <healing>150 Health</healing> over 15 seconds.<br><br><rules>You may carry up to 5 Health Potions.</rules></mainText><br>",";","Consume to restore Health over time","","","5","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2003.png","item0.png","item","336","96","48","48","50","True","50","20","HealthRegen","Consumable","Lane","Jungle","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LastWhisper","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010","Total Biscuit of Everlasting Will","<mainText><stats></stats><active>Active - Consume:</active> Eat the biscuit to restore <healing>10% missing Health</healing> and <scaleMana>Mana</scaleMana> over 5 seconds. Consuming or selling a biscuit permanently grants <scaleMana>50 maximum Mana</scaleMana>. </mainText><br>",";","","","","10","True","","False","True","","","","","","","","","","","","","","","","","","","","","","","","","","2010.png","item0.png","item","384","96","48","48","50","False","50","5","","","","","","","","","","","","","","True","True","True","False","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","LegendaryClearingItems","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015","Kircheis Shard","<mainText><stats><attention>15%</attention> Attack Speed</stats><br><li><passive>Energized:</passive> Moving and Attacking will generate an Energized Attack.<li><passive>Jolt:</passive> Energized Attacks gain an additional <magicDamage>80 magic damage</magicDamage>.</mainText><br>",";","Attack speed and a chargable magic hit","","","","","","","","1042","","","","","","3094","3095","","","","","","","","","","","","","","","","","","2015.png","item0.png","item","432","96","48","48","400","True","700","490","AttackSpeed","","","","","","","","","","","","","True","True","True","False","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","LifelineItems","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2031","Refillable Potion","<mainText><stats></stats><active>Active - Consume:</active> Consumes a charge to restore <healing>125 Health</healing> over 12 seconds. Holds up to 2 charges and refills upon visiting the shop.</mainText><br>",";","Restores Health over time. Refills at shop.","","","","","","","","","","","","","","2033","","","","","","","","","","","","","","","","","","","2031.png","item0.png","item","0","144","48","48","150","True","150","60","HealthRegen","Consumable","Active","Lane","Jungle","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MarksmanCapstone","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2033","Corrupting Potion","<mainText><stats></stats><active>Active - Consume:</active> Consumes a charge to restore <healing>125 Health</healing> and <scaleMana>75 Mana</scaleMana> over 12 seconds. During this time, damaging Abilities and Attacks burn enemy champions for <magicDamage>15 (20 if you cannot gain Mana) magic damage</magicDamage> over 3 seconds. Holds up to 3 charges and refills upon visiting the shop.<br><br><rules>Corrupting damage is reduced to 50% when triggered by area of effect or periodic damage.</rules></mainText><br>",";","Restores Health and Mana over time and boosts combat power - Refills at Shop","","","","","","","","2031","","","","","","","","","","","","","","","","","","","","","","","","","2033.png","item0.png","item","48","144","48","48","350","True","500","200","Active","Consumable","HealthRegen","Lane","ManaRegen","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","MythicItems","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2051","Guardian's Horn","<mainText><stats><attention>150</attention> Health</stats><br><li><passive>Recovery:</passive> Restores <healing>20 Health</healing> every 5 seconds.<li><passive>Undaunted:</passive> Blocks 15 damage from attacks and spells from champions (25% effectiveness vs. damage over time abilities).<li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText><br>","Golden Arm of Kobe;Golden Bicep of Kobe;Horn; Horn of the ManWolf; ManWolf","Good starting item for tanks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2051.png","item0.png","item","96","144","48","48","950","True","950","665","Health","HealthRegen","Lane","","","","","","","","","","","False","True","False","False","","","","15","0.25","","","","","","","","","","","","","","","","","","","","","","","150","4","","","NewDoransItems","-1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2052","Poro-Snax","",";","","","","2","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","2052.png","item0.png","item","144","144","48","48","0","False","0","0","","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NonItem","-1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2055","Control Ward","<mainText><stats></stats><active>Active - Consume:</active> Places a powerful Control Ward that grants vision of the surrounding area. This device will also reveal <keywordStealth>Invisible</keywordStealth> traps, reveal <keywordStealth>Camouflaged</keywordStealth> enemies, and reveal (and disable) enemy Stealth Wards. <br><br><rules>You may carry up to 2 Control Wards. Control Wards do not disable other Control Wards.</rules></mainText><br>","orange;","Used to disable wards and invisible traps in an area.","","","2","True","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","2055.png","item0.png","item","192","144","48","48","75","True","75","30","Consumable","Lane","Stealth","Vision","","","","","","","","","","True","False","False","False","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","OdysseySustainItems","-1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2065","Shurelya's Battlesong","<mainText><stats><attention>40</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><br><active>Active -</active> <active>Inspire:</active> Grants nearby allies <speed>30% Move Speed</speed> for 4 seconds (75s cooldown).<br><li><passive>Motivate:</passive> Empowering or Protecting another ally Champion grants both allies <speed>25% Move Speed</speed> for 1.5 seconds.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.<br><br><rules>An ally can only be affected by <keywordMajor>Motivate</keywordMajor> once every 4 seconds.</rules></mainText><br>",";shurelya;reverie;","Activate to speed up nearby allies.","","","","","","","","3067","4642","","","","","","","","","","","","","","","","","","","","","","","","2065.png","item0.png","item","240","144","48","48","750","True","2500","1750","Health","SpellDamage","ManaRegen","Active","CooldownReduction","NonbootsMovement","AbilityHaste","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","40","","","200","","3","","OrnnItems","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2138","Elixir of Iron","<mainText><stats></stats><active>Active - Consume:</active> Drink to gain <scaleHealth>300 Health</scaleHealth>, 25% Tenacity, and increased champion size for 3 minutes. While active, moving leaves a path behind that boosts allied champions' <speed>Move Speed by 15%</speed>.<br><br><rules>Drinking a different Elixir will replace the existing one's effects.</rules></mainText><br>",";white","Temporarily increases defenses. Leaves a trail for allies to follow.","","","","True","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","2138.png","item0.png","item","288","144","48","48","500","True","500","200","Health","Consumable","NonbootsMovement","Tenacity","","","","","","","","","","True","True","True","False","","","","300","0.25","3","0.15","0.15","0","0","9","","","","","","","","","","","","","","","","","","","","","PerksElixir","0","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2139","Elixir of Sorcery","<mainText><stats></stats><active>Active - Consume:</active> Drink to gain <scaleAP>50 Ability Power</scaleAP> and <scaleMana>15% Mana Regen</scaleMana> for 3 minutes. While active, damaging a champion or turret deals <trueDamage>25 bonus true damage</trueDamage> (5s cooldown).<br><br><rules>Champion level <attention>9</attention> or greater required to purchase. Elixir of Sorcery's true damage effect has no cooldown when attacking turrets. Drinking a different Elixir will replace the existing one's effects.</rules></mainText><br>",";blue","Temporarily grants Ability Power and Bonus Damage to champions and turrets.","","","","True","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","2139.png","item0.png","item","336","144","48","48","500","True","500","200","Consumable","ManaRegen","SpellDamage","","","","","","","","","","","True","True","True","False","","","","50","50","25","3","5","3","0","9","","","","","","","","","","","","","","","","","","","","","PerksElixirAdvanced","0","","","","","","","","","","",""
