"type","format","version","data__|","data__|__id","data__|__key","data__|__name","data__|__title","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__skins__id","data__|__skins__num","data__|__skins__name","data__|__skins__chromas","data__|__spells__effect__001","data__|__spells__effect__002","data__|__spells__effect__003","data__|__spells__effect__004","data__|__spells__effect__005","data__|__spells__effect__006","data__|__lore","data__|__blurb","data__|__allytips__001","data__|__allytips__002","data__|__allytips__003","data__|__allytips__004","data__|__allytips__005","data__|__enemytips__001","data__|__enemytips__002","data__|__enemytips__003","data__|__enemytips__004","data__|__tags__001","data__|__tags__002","data__|__partype","data__|__info__attack","data__|__info__defense","data__|__info__magic","data__|__info__difficulty","data__|__stats__hp","data__|__stats__hpperlevel","data__|__stats__mp","data__|__stats__mpperlevel","data__|__stats__movespeed","data__|__stats__armor","data__|__stats__armorperlevel","data__|__stats__spellblock","data__|__stats__spellblockperlevel","data__|__stats__attackrange","data__|__stats__hpregen","data__|__stats__hpregenperlevel","data__|__stats__mpregen","data__|__stats__mpregenperlevel","data__|__stats__crit","data__|__stats__critperlevel","data__|__stats__attackdamage","data__|__stats__attackdamageperlevel","data__|__stats__attackspeedperlevel","data__|__stats__attackspeed","data__|__spells__id","data__|__spells__name","data__|__spells__description","data__|__spells__tooltip","data__|__spells__leveltip__label__001","data__|__spells__leveltip__label__002","data__|__spells__leveltip__label__003","data__|__spells__leveltip__label__004","data__|__spells__leveltip__label__005","data__|__spells__leveltip__label__006","data__|__spells__leveltip__effect__001","data__|__spells__leveltip__effect__002","data__|__spells__leveltip__effect__003","data__|__spells__leveltip__effect__004","data__|__spells__leveltip__effect__005","data__|__spells__leveltip__effect__006","data__|__spells__maxrank","data__|__spells__cooldown__001","data__|__spells__cooldown__002","data__|__spells__cooldown__003","data__|__spells__cooldown__004","data__|__spells__cooldown__005","data__|__spells__cooldown__006","data__|__spells__cooldownBurn","data__|__spells__cost__001","data__|__spells__cost__002","data__|__spells__cost__003","data__|__spells__cost__004","data__|__spells__cost__005","data__|__spells__cost__006","data__|__spells__costBurn","data__|__spells__effect","data__|__spells__effectBurn__001","data__|__spells__effectBurn__002","data__|__spells__effectBurn__003","data__|__spells__effectBurn__004","data__|__spells__effectBurn__005","data__|__spells__effectBurn__006","data__|__spells__effectBurn__007","data__|__spells__effectBurn__008","data__|__spells__effectBurn__009","data__|__spells__effectBurn__010","data__|__spells__effectBurn__011","data__|__spells__costType","data__|__spells__maxammo","data__|__spells__range__001","data__|__spells__range__002","data__|__spells__range__003","data__|__spells__range__004","data__|__spells__range__005","data__|__spells__range__006","data__|__spells__rangeBurn","data__|__spells__image__full","data__|__spells__image__sprite","data__|__spells__image__group","data__|__spells__image__x","data__|__spells__image__y","data__|__spells__image__w","data__|__spells__image__h","data__|__spells__resource","data__|__passive__name","data__|__passive__description","data__|__passive__image__full","data__|__passive__image__sprite","data__|__passive__image__group","data__|__passive__image__x","data__|__passive__image__y","data__|__passive__image__w","data__|__passive__image__h"
"","","","","","","","","","","","","","","","103016","16","K/DA Ahri Prestige Edition","False","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103017","17","Elderwood Ahri","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AhriFoxFire","Fox-Fire","Ahri gains a brief burst of movement speed and releases three fox-fires, that lock onto and attack nearby enemies.","Ahri releases 3 fox-fires that seek nearby enemies and deal <magicDamage>{{ singlefiredamage }} magic damage</magicDamage>, reduced to <magicDamage>{{ multifiredamage }} damage</magicDamage> beyond the first. She also gains <speed>{{ movementspeed*100 }}% Move Speed</speed> decaying over {{ movementspeedduration }} seconds.","Damage","Cooldown","","","","","{{ e1 }} -> {{ e1NL }}","{{ cooldown }} -> {{ cooldownNL }}","","","","","5","9","8","7","6","5","","9/8/7/6/5","40","40","40","40","40","","40","null","null","40/65/90/115/140","0.3","0.25","150","550","5","0.4","725","0","0"," {{ abilityresourcename }}","-1","700","700","700","700","700","","700","AhriFoxFire.png","spell0.png","spell","0","96","48","48","{{ cost }},{{ abilityresourcename }}","","","","","","","","",""
"","","","","","","","","","","","","","","","103027","27","Spirit Blossom Ahri","True","40","65","90","115","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103028","28","K/DA ALL OUT Ahri","True","0.3","0.3","0.3","0.3","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103042","42","Coven Ahri","True","0.25","0.25","0.25","0.25","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","150","150","150","150","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","550","550","550","550","550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","5","5","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0.4","0.4","0.4","0.4","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","725","725","725","725","725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AhriSeduce","Charm","Ahri blows a kiss that damages and charms an enemy it encounters, instantly stopping movement abilities and causing them to walk harmlessly towards her. The target temporarily takes increased damage from Ahri.","Ahri blows a kiss that <status>Charms</status> the first enemy hit for {{ e2 }} second(s) and deals <magicDamage>{{ totaldamage }} magic damage</magicDamage>. The victim also takes {{ e4 }}% more damage from Ahri's Abilities for {{ e5 }} seconds.","Damage","Duration","","","","","{{ e1 }} -> {{ e1NL }}","{{ e2 }} -> {{ e2NL }}","","","","","5","12","12","12","12","12","","12","70","70","70","70","70","","70","null","null","60/90/120/150/180","1.4/1.55/1.7/1.85/2","-0.65","20","3","0","0","0","0","0"," {{ abilityresourcename }}","-1","975","975","975","975","975","","975","AhriSeduce.png","spell0.png","spell","48","96","48","48","{{ cost }},{{ abilityresourcename }}","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","60","90","120","150","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","1.4","1.55","1.7","1.85","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","-0.65","-0.65","-0.65","-0.65","-0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","20","20","20","20","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","3","3","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AhriTumble","Spirit Rush","Ahri dashes forward and fires essence bolts, damaging nearby enemies. Spirit Rush can be cast up to three times before going on cooldown.","Ahri nimbly dashes, firing {{ rmaxtargetspercast }} essence bolts at nearby enemies, prioritizing champions. These bolts deal <magicDamage>{{ rcalculateddamage }} magic damage</magicDamage> each. This Ability can be <recast>Recast</recast> up to twice within {{ rrecastwindow }} seconds before going on cooldown.","Damage","Cooldown","","","","","{{ rbasedamage }} -> {{ rbasedamageNL }}","{{ cooldown }} -> {{ cooldownNL }}","","","","","3","130","105","80","","","","130/105/80","100","100","100","","","","100","null","null","0","0","0","0","0","0","0","1","0","0"," {{ abilityresourcename }}","-1","450","450","450","","","","450","AhriTumble.png","spell0.png","spell","96","96","48","48","{{ cost }},{{ abilityresourcename }}","","","","","","","","",""
